Dates,QYLD,VIX,VVIX
2024-07-29,16.0837677,16.59,93.51
2024-07-30,15.90793825,17.68,99.97
2024-07-31,16.25959715,16.37,94.25
2024-08-01,15.96346334,18.58,111.18
2024-08-02,15.64882116,23.38,136.81
2024-08-05,15.19536626,38.56,173.32
2024-08-06,15.35268735,27.7,150.09
2024-08-07,15.19536626,27.84,151.24
2024-08-08,15.6303128,23.78,134.34
2024-08-09,15.72285462,20.36,114.63
2024-08-12,15.75987134,20.72,121.94
2024-08-13,16.14854697,18.11,113.89
2024-08-14,16.15780115,16.2,107.81
2024-08-15,16.55573096,15.22,105.42
2024-08-16,16.58349351,14.81,103.42
2024-08-19,16.68547589,14.66,98.82
2024-08-20,16.65743308,15.87,101.74
2024-08-21,16.68547589,16.26,106.72
2024-08-22,16.57330463,17.54,112.53
2024-08-23,16.68547589,15.85,99.22
2024-08-26,16.62939026,16.14,100.68
2024-08-27,16.64808547,15.42,93.45
2024-08-28,16.56395702,17.1,106.32
2024-08-29,16.60134744,15.64,97.08
2024-08-30,16.72286631,15.01,93.73
2024-09-03,16.42374294,20.71,129.79
2024-09-04,16.41439533,21.33,123.47
2024-09-05,16.44243815,19.89,115.01
2024-09-06,16.05918632,22.37,119.33
2024-09-09,16.28352885,19.46,110.85
2024-09-10,16.39570012,19.07,107.2
2024-09-11,16.66678068,17.7,102.9
2024-09-12,16.76025674,17.08,103.94
2024-09-13,16.83503758,16.57,101.88
2024-09-16,16.81634237,17.13,106.67
2024-09-17,16.82568998,17.6,107.19
2024-09-18,16.83503758,18.22,105.43
2024-09-19,16.93786124,16.34,97.46
2024-09-20,16.90047082,16.16,94.27
2024-09-23,16.93889967,15.9,94.41
2024-09-24,16.96722559,15.38,90.93
2024-09-25,16.97666756,15.4,90.48
2024-09-26,17.02387742,15.36,89.86
2024-09-27,17.00499348,16.95,101.34
2024-09-30,17.0333194,16.72,99.34
2024-10-01,16.92945769,19.27,110.14
2024-10-02,16.96722559,18.91,107.97
2024-10-03,16.95778361,20.48,115.64
2024-10-04,17.07108729,19.2,110.63
2024-10-07,16.9955515,22.65,122.58
2024-10-08,17.09941321,21.43,114.82
2024-10-09,17.1371811,20.87,119.36
2024-10-10,17.16550702,20.94,117.43
2024-10-11,17.19383294,20.45,113.99
2024-10-14,17.21271689,19.69,107.22
2024-10-15,17.20327491,20.65,112.9
2024-10-16,17.21271689,19.57,111.62
2024-10-17,17.19383294,19.1,105.89
2024-10-18,17.30713662,18.02,100.95
2024-10-21,17.31009318,18.38,102.96
2024-10-22,17.31963042,18.21,100.5
2024-10-23,17.18610904,19.25,108.11
2024-10-24,17.28148145,19.07,109.84
2024-10-25,17.31009318,20.32,117.5
2024-10-28,17.32916766,19.79,112.23
2024-10-29,17.41500283,19.33,108.7
2024-10-30,17.36731663,20.34,112.77
2024-10-31,17.13842283,23.15,121.89
2024-11-01,17.22425801,21.87,119.12
2024-11-04,17.22425801,21.97,121.8
2024-11-05,17.36731663,20.5,114.32
2024-11-06,17.6152849,16.26,97.24
2024-11-07,17.66297111,15.19,88.6
2024-11-08,17.68204559,14.93,87.76
2024-11-11,17.68204559,14.96,90.73
2024-11-12,17.69158284,14.7,89.45
2024-11-13,17.69158284,14.01,91.76
2024-11-14,17.65343387,14.3,90.43
2024-11-15,17.24333249,16.13,98.93
2024-11-18,17.33041815,15.57,93.81
2024-11-19,17.3689516,16.34,97.37
2024-11-20,17.34968487,17.15,102.2
2024-11-21,17.40748504,16.86,101.3
2024-11-22,17.43638513,15.24,95.13
2024-11-25,17.47491858,14.61,88.79
2024-11-26,17.50381866,14.09,87.71
2024-11-27,17.50381866,14.11,88.36
2024-11-29,17.55198547,13.5,86.32
2024-12-02,17.58088556,13.33,87.11
2024-12-03,17.60978565,13.31,86.43
2024-12-04,17.63868573,13.46,86.48
2024-12-05,17.64831909,13.53,86.95
2024-12-06,17.66758582,12.76,87.38
2024-12-09,17.66758582,14.18,93.84
2024-12-10,17.65795246,14.19,94.35
2024-12-11,17.67721918,13.57,98.12
2024-12-12,17.68685254,13.91,99.43
2024-12-13,17.68685254,13.8,96.5
2024-12-16,17.70611927,14.69,98.35
2024-12-17,17.6964859,15.88,100.73
2024-12-18,17.68685254,27.61,129.79
2024-12-19,17.60015228,24.08,136.29
2024-12-20,17.86988642,18.35,114.01
2024-12-23,17.98548676,16.77,102.34
2024-12-24,18.09145374,14.27,91.05
2024-12-26,18.11072047,14.72,92.77
2024-12-27,18.03365357,15.94,98.81
2024-12-30,17.94401201,17.41,103.05
2024-12-31,17.87533618,17.34,104.33
2025-01-02,17.84590369,17.92,106.59
2025-01-03,18.04212033,16.14,94.36
2025-01-06,18.13041782,16.03,95.89
2025-01-07,18.002877,17.83,106.37
2025-01-08,18.0323095,17.69,103.93
2025-01-10,17.86552535,19.53,115.49
2025-01-13,17.83609286,19.18,110.94
2025-01-14,17.82628202,18.7,107.93
2025-01-15,18.15985032,16.11,97.79
2025-01-16,18.13041782,16.6,99.84
2025-01-17,18.22852614,15.96,101.61
2025-01-21,18.2956233,15.05,98.26
2025-01-22,18.3848219,15.11,100.56
2025-01-23,18.40464381,15.03,99.52
2025-01-24,18.37491094,14.84,100.41
2025-01-27,18.10731515,17.89,110.31
2025-01-28,18.28571234,16.42,103.74
2025-01-29,18.24606852,16.55,101.68
2025-01-30,18.30553425,15.83,98.32
2025-01-31,18.30553425,16.42,101.5
2025-02-03,18.23615757,18.61,109.01
2025-02-04,18.37491094,17.2,100.88
2025-02-05,18.41455476,15.78,97.29
2025-02-06,18.47402049,15.49,96.77
2025-02-07,18.40464381,16.55,101.49
2025-02-10,18.50375336,15.8,99.15
2025-02-11,18.51366431,16.01,99.82
2025-02-12,18.52357527,15.88,98.74
2025-02-13,18.583041,15.09,95.48
2025-02-14,18.62268482,14.78,96.9
2025-02-18,18.63259578,15.35,98.5
2025-02-19,18.64250673,15.26,95.55
2025-02-20,18.68215055,15.65,94.99
2025-02-21,18.36499999,18.22,105.71
2025-02-24,18.23,18.97,106.8
2025-02-25,18.06,19.42,108.47
2025-02-26,18.11,19.09,106.05
2025-02-27,17.66,21.12,114.79
2025-02-28,17.94,19.62,108.99
2025-03-03,17.57,22.77,118.74
2025-03-04,17.51,23.5,118.56
2025-03-05,17.73,21.92,109.63
2025-03-06,17.26,24.86,120.82
2025-03-07,17.4,23.38,115.73
2025-03-10,16.74,27.85,128.46
2025-03-11,16.68,26.91,129.51
2025-03-12,16.88,24.22,115.89
2025-03-13,16.57,24.65,112.89
2025-03-14,16.97,21.78,98.23
